time,ball-x,ball-y,ball-z,kalman-x,kalman-y,kalman-z,cam-desired-pos-x,cam-desired-pos-y,cam-desired-pos-z,cam-desired-orient-x,cam-desired-orient-y,cam-desired-orient-z,cam-desired-orient-w,cam-real-pos-x,cam-real-pos-y,cam-real-pos-z,cam-real-orient-x,cam-real-orient-y,cam-real-orient-z,cam-real-orient-w,q-real-0,q-real-1,q-real-2,q-real-3,q-real-4,q-real-5,q-real-6,q-desired-0,q-desired-1,q-desired-2,q-desired-3,q-desired-4,q-desired-5,q-desired-6,ball-kalman-error
46,0.0686712,-0.0715174,0.374066,0.0564012,-0.0822816,0.417387,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.1914,-0.116731,-0.13749,1.42966,-0.0165041,-1.31406,1.08913,0.0462939515
46.2,0.0686712,-0.0715174,0.374066,0.0684123,-0.0716518,0.383682,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.1914,-0.116731,-0.13749,1.42966,-0.0165041,-1.31406,1.08913,0.0096204235
46.4,0.0566445,-0.0783773,0.374269,0.070014,-0.0715379,0.373805,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0150245206
46.6,0.0566445,-0.0783773,0.374269,0.07161,-0.0714249,0.363962,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0194560095
46.8,0.0566445,-0.0783773,0.374269,0.0712122,-0.0712974,0.363071,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0196910658
47,0.0566445,-0.0783773,0.374269,0.0727168,-0.071178,0.353968,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0268752553
47.2,0.0462236,-0.0837625,0.390462,0.0624857,-0.0771261,0.358891,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0361279081
47.4,0.0462236,-0.0837625,0.390462,0.0634546,-0.0777562,0.350446,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0439802599
47.6,0.0462236,-0.0837625,0.390462,0.0643624,-0.0783573,0.342518,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0515447319
47.8,0.0320243,-0.0909636,0.419241,0.0653322,-0.0789878,0.334066,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0922367422
48,0.0320243,-0.0909636,0.419241,0.0515373,-0.0838671,0.378093,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0460898621
48.2,0.0201317,-0.0978874,0.441378,0.0517368,-0.0849191,0.374392,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.075194304
48.4,0.0201317,-0.0978874,0.441378,0.0519367,-0.0859728,0.370685,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.078428413
48.6,0.0201317,-0.0978874,0.441378,0.0374161,-0.0912969,0.409102,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0372011472
48.8,0.0201317,-0.0978874,0.441378,0.0368809,-0.0928793,0.408881,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19847,-0.271825,-0.125941,1.4391,-0.0366423,-1.16956,1.07698,0.0369008371
49,0.0201317,-0.0978874,0.441378,0.024856,-0.0984116,0.433811,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0089360665
49.2,0.0201317,-0.0978874,0.441378,0.0237008,-0.10051,0.435895,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0070483895
49.4,0.0201317,-0.0978874,0.441378,0.0225366,-0.102624,0.437999,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0062957577
49.6,-0.0113871,-0.108603,0.52215,0.0214342,-0.104629,0.439962,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0885883613
49.8,-0.0113871,-0.108603,0.52215,0.0203465,-0.106608,0.441892,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0863269828
50,-0.0113871,-0.108603,0.52215,0.0192521,-0.108598,0.443837,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0840933206
50.2,-0.0113871,-0.108603,0.52215,0.0181584,-0.110587,0.445781,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0819090776
50.4,-0.0173567,-0.117114,0.51937,-0.00973003,-0.109858,0.522484,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0109778243
50.6,-0.0173567,-0.117114,0.51937,-0.0120246,-0.11156,0.529705,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0128876077
50.8,-0.0173567,-0.117114,0.51937,-0.0143202,-0.113263,0.536929,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0182309905
51,-0.026728,-0.120368,0.54716,-0.0207646,-0.118854,0.526589,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0214713851
51.2,-0.026728,-0.120368,0.54716,-0.0233046,-0.120889,0.532073,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0154792984
51.4,-0.026728,-0.120368,0.54716,-0.0257058,-0.122818,0.537213,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.20045,-0.545108,-0.0929316,1.53667,-0.0574265,-0.994236,1.05018,0.0102951543
51.6,-0.0510182,-0.119422,0.618928,-0.0285607,-0.122282,0.551754,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0708862835
51.8,-0.0510182,-0.119422,0.618928,-0.0309981,-0.123936,0.557753,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0645256633
52,-0.0510182,-0.119422,0.618928,-0.033429,-0.125585,0.563733,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.058256764
52.2,-0.0376301,-0.125424,0.565382,-0.0486682,-0.120494,0.61876,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0547298404
52.4,-0.0376301,-0.125424,0.565382,-0.0517035,-0.121326,0.62882,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0651094005
52.6,-0.0376301,-0.125424,0.565382,-0.054741,-0.122159,0.638888,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0755418769
52.8,-0.0376301,-0.125424,0.565382,-0.04679,-0.126829,0.582098,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.019112887
53,-0.00708483,-0.115351,0.460687,-0.0494108,-0.128176,0.586686,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.1335354498
53.2,-0.00708483,-0.115351,0.460687,-0.0521061,-0.12956,0.591431,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.1390064889
53.4,-0.00708483,-0.115351,0.460687,-0.0546406,-0.130866,0.595839,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.1441122118
53.6,-0.00708483,-0.115351,0.460687,-0.0202495,-0.117755,0.475746,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0201459979
53.8,-0.00708483,-0.115351,0.460687,-0.0210083,-0.11754,0.470058,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0169254359
54,-0.00708483,-0.115351,0.460687,-0.0217731,-0.117321,0.464323,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0152593143
54.2,0.0172743,-0.100025,0.406685,-0.0225378,-0.117103,0.458589,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19567,-0.377632,-0.0853369,1.41215,-0.0365344,-1.03606,1.04208,0.0676068533
54.4,0.0172743,-0.100025,0.406685,-0.0232992,-0.116886,0.452881,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.063754001
54.6,0.0172743,-0.100025,0.406685,-0.024056,-0.116672,0.44721,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0602294939
54.8,0.0346304,-0.0883663,0.342686,0.0132564,-0.0998709,0.406367,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0681503739
55,0.0346304,-0.0883663,0.342686,0.0143153,-0.0979767,0.397757,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0594800649
55.2,0.0346304,-0.0883663,0.342686,0.0153814,-0.096068,0.389085,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0508203442
55.4,0.0346304,-0.0883663,0.342686,0.0163831,-0.0942868,0.380959,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0428116667
55.6,0.0459699,-0.0789958,0.297116,0.0323291,-0.0869853,0.338436,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0442407723
55.8,0.0459699,-0.0789958,0.297116,0.0340549,-0.0846128,0.327513,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.03312847
56,0.0459699,-0.0789958,0.297116,0.0357713,-0.0822543,0.316652,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0222774451
56.2,0.0459699,-0.0789958,0.297116,0.0453899,-0.0769292,0.288986,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0084085751
56.4,0.0459699,-0.0789958,0.297116,0.0474801,-0.0742651,0.276834,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.020881086
56.6,0.0459699,-0.0789958,0.297116,0.0495685,-0.0716037,0.264695,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.0334471868
56.8,0.0516177,-0.083549,0.365312,0.0516569,-0.0689422,0.252555,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.1136991697
57,0.0516177,-0.083549,0.365312,0.0538076,-0.0661951,0.240039,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.17903,-0.129314,-0.0615316,1.23485,-0.00887181,-1.1058,1.02574,0.1264882526
57.2,0.0619537,-0.0735779,0.379406,0.056035,-0.0633421,0.227059,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.1528051407
57.4,0.0619537,-0.0735779,0.379406,0.0589865,-0.0817245,0.355228,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0256855417
57.6,0.0619537,-0.0735779,0.379406,0.0611938,-0.081102,0.353719,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0267770704
57.8,0.0619537,-0.0735779,0.379406,0.0655661,-0.073573,0.376301,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0047634528
58,0.0619537,-0.0735779,0.379406,0.067904,-0.0721295,0.376943,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0066007804
58.2,0.0619537,-0.0735779,0.379406,0.0702562,-0.0706769,0.377591,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.008980063
58.4,0.0619537,-0.0735779,0.379406,0.0727136,-0.0691575,0.378278,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.011687077
58.6,0.0619537,-0.0735779,0.379406,0.0751963,-0.0676221,0.378975,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0145266572
58.8,0.0842789,-0.0624334,0.333188,0.0776869,-0.0660817,0.379674,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0470925976
59,0.0842789,-0.0624334,0.333188,0.0800212,-0.0646404,0.380316,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0473713758
59.2,0.0842789,-0.0624334,0.333188,0.0823545,-0.0631998,0.380956,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0478128906
59.4,0.0887751,-0.0597971,0.339902,0.0854797,-0.0610234,0.332488,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0082055389
59.6,0.0887751,-0.0597971,0.339902,0.0878373,-0.0595167,0.329706,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.010242876
59.8,0.0914893,-0.0582436,0.349433,0.0901975,-0.0580083,0.326921,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.18582,-0.327188,-0.0476724,1.35709,-0.0178622,-1.03032,1.00829,0.0225502607
60,0.0914893,-0.0582436,0.349433,0.0925656,-0.0564948,0.324126,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0253901747
60.2,0.0914893,-0.0582436,0.349433,0.0923205,-0.0582504,0.336248,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0132111757
60.4,0.0914893,-0.0582436,0.349433,0.0945587,-0.0570993,0.334664,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0151279212
60.6,0.0984793,-0.0509841,0.384827,0.0955619,-0.0568578,0.345909,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0394667239
60.8,0.0984793,-0.0509841,0.384827,0.0978859,-0.0557504,0.345417,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.03970161
61,0.0984793,-0.0509841,0.384827,0.100071,-0.0547139,0.344965,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0400677421
61.2,0.0984793,-0.0509841,0.384827,0.103163,-0.0499039,0.382784,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0052228083
61.4,0.100806,-0.0137188,0.485972,0.105429,-0.0484149,0.385711,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.1061953841
61.6,0.100806,-0.0137188,0.485972,0.107695,-0.0469256,0.388639,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.1030721241
61.8,0.100806,-0.0137188,0.485972,0.109963,-0.0454351,0.391569,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.1000085034
62,0.0948588,0.00638151,0.532073,0.106956,-0.0111323,0.486434,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.13994,-0.649863,-0.000199417,1.80015,0,-0.960088,0.899887,1.19836,-0.543678,-0.0811015,1.50896,-0.050918,-0.967342,1.03978,0.0503586548
