ball_x,ball_y,ball_z,kalman_x,kalman_y,kalman_z,cam_desired_pos_x,cam_desired_pos_y,cam_desired_pos_z,cam_desired_orient_x,cam_desired_orient_y,cam_desired_orient_z,cam_desired_orient_w,cam_real_pos_x,cam_real_pos_y,cam_real_pos_z,cam_real_orient_x,cam_real_orient_y,cam_real_orient_z,cam_real_orient_w,q_real_0,q_real_1,q_real_2,q_real_3,q_real_4,q_real_5,q_real_6,q_desired_0,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6
0.0509691,0.0239857,0.229473,0.0346242,0.0399254,0.272912,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0509691,0.0239857,0.229473,0.0358414,0.0417255,0.265702,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0509691,0.0239857,0.229473,0.0369995,0.0434407,0.258854,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0509691,0.0239857,0.229473,0.0369995,0.0434407,0.258854,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0599467,-0.0505538,0.20281,0.0512221,0.0247691,0.225271,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0599467,-0.0505538,0.20281,0.0529686,0.0240429,0.216914,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0599467,-0.0505538,0.20281,0.0548126,0.0232681,0.208073,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.12766,0.492389,-0.948793,0.432421,0.555207,-0.816653,1.49833
0.0599467,-0.0505538,0.20281,0.0655428,-0.0512983,0.195925,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.31012,0.213653,-0.868479,0.698974,0.316767,-0.85442,1.44512,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0599467,-0.0505538,0.20281,0.0677855,-0.0605238,0.187338,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0599467,-0.0505538,0.20281,0.0700306,-0.069759,0.178742,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0505235,0.00422954,0.279378,0.0724096,-0.0795608,0.169612,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0505235,0.00422954,0.279378,0.0748268,-0.0895249,0.160327,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0505235,0.00422954,0.279378,0.0770758,-0.0987767,0.151716,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0203227,0.0846173,0.441386,0.0548601,0.00114148,0.270106,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0203227,0.0846173,0.441386,0.0559731,0.0025065,0.270991,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0358375,0.0879361,0.472742,0.0570841,0.00386891,0.271875,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0358375,0.0879361,0.472742,0.0303592,0.0868339,0.42819,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0358375,0.0879361,0.472742,0.0301561,0.0975608,0.441906,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0539061,0.049307,0.433315,0.0299441,0.108795,0.45628,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0539061,0.049307,0.433315,0.0299441,0.108795,0.45628,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0539061,0.049307,0.433315,0.0376899,0.107485,0.504201,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0539061,0.049307,0.433315,0.0379089,0.115745,0.519506,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0539061,0.049307,0.433315,0.0512838,0.0573897,0.455424,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0539061,0.049307,0.433315,0.0521609,0.057886,0.463995,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0642526,0.0259916,0.357669,0.0530628,0.0583772,0.472789,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0642526,0.0259916,0.357669,0.0539383,0.0588737,0.481345,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0802922,0.0388354,0.298983,0.0548096,0.0593709,0.489865,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0802922,0.0388354,0.298983,0.0605355,0.0247314,0.366576,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.29346,0.365855,-0.991162,0.431604,0.484535,-0.697868,1.42231
0.0942653,0.0380477,0.286104,0.0616389,0.0214488,0.364669,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.27333,0.378088,-0.990254,0.431348,0.484799,-0.698276,1.42261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.0942653,0.0380477,0.286104,0.0627623,0.0180977,0.362723,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.0942653,0.0380477,0.286104,0.0745728,0.035023,0.303108,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.0942653,0.0380477,0.286104,0.0761007,0.0341905,0.29644,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.0942653,0.0380477,0.286104,0.0923085,0.0361723,0.285784,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.0942653,0.0380477,0.286104,0.0945997,0.0356411,0.278852,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.0942653,0.0380477,0.286104,0.0968878,0.0351112,0.271931,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.0993229,0.0345181,0.264526,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.101797,0.0339074,0.25699,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.104238,0.0333119,0.249566,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.104238,0.0333119,0.249566,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.105475,0.0594498,0.285572,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.105475,0.0594498,0.285572,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.109805,0.063423,0.278894,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.111965,0.0654059,0.275563,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.1141,0.0673698,0.272276,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.102361,0.0583402,0.291494,0.116226,0.0693268,0.269004,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,1.06302,0.507455,-0.872726,0.103684,0.748127,-0.579085,1.22214
0.097209,0.0677844,0.352239,0.118359,0.0712895,0.265719,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.11619,0.478602,-0.887024,0.168868,0.734784,-0.58098,1.2261,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.097209,0.0677844,0.352239,0.120607,0.0733388,0.262236,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.097209,0.0677844,0.352239,0.122869,0.0753995,0.258727,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.125006,0.0773645,0.255437,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.101145,0.0695636,0.350302,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.10223,0.0707939,0.353186,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.103322,0.0720288,0.356083,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.0973889,0.0580596,0.365623,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.0981494,0.0575304,0.368965,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.0997135,0.0564266,0.375809,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.10047,0.0559021,0.379135,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.101272,0.0553293,0.382631,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.102028,0.0548048,0.385956,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.102783,0.0542806,0.389281,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.103545,0.0537504,0.392627,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,0.992163,0.392085,-0.940936,0.0711614,0.816622,-0.42976,1.28894,0.988266,0.384386,-0.942923,0.0706055,0.816552,-0.429488,1.28905
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
0.0939602,0.056426,0.365184,0.104306,0.0532208,0.395971,0,0,0.095,-0.707107,0,0,0.707107,0,0,0.095,-0.707107,0,0,0.707107,1.40319,0.248628,-1.09937,0.172312,0.52084,-0.443719,1.23304,2.90682,-0.148938,-1.55169,0.464444,-0.324915,-0.483351,1.07429
